step,metric_value,label,metric_name
14,-0.38950000000000046,high gravy,GRAVY Score
15,-0.35300000000000026,high gravy,GRAVY Score
16,-0.3040000000000001,high gravy,GRAVY Score
17,-0.24749999999999986,high gravy,GRAVY Score
18,-0.14549999999999982,high gravy,GRAVY Score
19,-0.28250000000000025,high gravy,GRAVY Score
20,-0.2795000000000001,high gravy,GRAVY Score
21,-0.36800000000000055,high gravy,GRAVY Score
22,-0.3810000000000004,high gravy,GRAVY Score
23,-0.4495000000000005,high gravy,GRAVY Score
24,-0.5220000000000004,high gravy,GRAVY Score
25,-0.39100000000000024,high gravy,GRAVY Score
26,-0.17550000000000004,high gravy,GRAVY Score
27,-0.2479999999999999,high gravy,GRAVY Score
28,-0.3965000000000001,high gravy,GRAVY Score
29,-0.19399999999999984,high gravy,GRAVY Score
30,-0.0979999999999999,high gravy,GRAVY Score
31,-0.08200000000000003,high gravy,GRAVY Score
32,-0.08150000000000004,high gravy,GRAVY Score
33,0.07299999999999997,high gravy,GRAVY Score
34,0.06449999999999997,high gravy,GRAVY Score
35,0.046499999999999916,high gravy,GRAVY Score
36,0.28399999999999975,high gravy,GRAVY Score
37,0.2049999999999998,high gravy,GRAVY Score
38,0.34499999999999953,high gravy,GRAVY Score
39,0.4784999999999996,high gravy,GRAVY Score
40,0.4529999999999996,high gravy,GRAVY Score
41,0.4049999999999997,high gravy,GRAVY Score
42,0.5109999999999997,high gravy,GRAVY Score
43,0.6079999999999999,high gravy,GRAVY Score
44,0.5469999999999997,high gravy,GRAVY Score
45,0.49299999999999977,high gravy,GRAVY Score
46,0.4114999999999997,high gravy,GRAVY Score
47,0.42899999999999955,high gravy,GRAVY Score
48,0.4404999999999996,high gravy,GRAVY Score
49,0.4099999999999997,high gravy,GRAVY Score
50,0.44799999999999973,high gravy,GRAVY Score
51,0.3789999999999998,high gravy,GRAVY Score
52,0.3609999999999999,high gravy,GRAVY Score
53,0.3144999999999999,high gravy,GRAVY Score
54,0.4069999999999998,high gravy,GRAVY Score
55,0.34899999999999975,high gravy,GRAVY Score
56,0.17350000000000004,high gravy,GRAVY Score
57,0.16300000000000012,high gravy,GRAVY Score
58,0.2415000000000001,high gravy,GRAVY Score
59,0.34149999999999997,high gravy,GRAVY Score
60,0.33049999999999996,high gravy,GRAVY Score
61,0.28550000000000003,high gravy,GRAVY Score
62,0.14949999999999997,high gravy,GRAVY Score
63,0.13849999999999996,high gravy,GRAVY Score
64,0.12550000000000006,high gravy,GRAVY Score
65,0.29349999999999987,high gravy,GRAVY Score
66,0.299,high gravy,GRAVY Score
67,0.2829999999999999,high gravy,GRAVY Score
68,0.3464999999999999,high gravy,GRAVY Score
69,0.45699999999999963,high gravy,GRAVY Score
70,0.40199999999999975,high gravy,GRAVY Score
71,0.5369999999999994,high gravy,GRAVY Score
72,0.6034999999999993,high gravy,GRAVY Score
73,0.759,high gravy,GRAVY Score
74,0.8375000000000001,high gravy,GRAVY Score
75,0.7565000000000001,high gravy,GRAVY Score
76,0.6859999999999995,high gravy,GRAVY Score
77,0.7749999999999997,high gravy,GRAVY Score
78,0.7104999999999997,high gravy,GRAVY Score
79,0.8570000000000004,high gravy,GRAVY Score
80,0.9490000000000005,high gravy,GRAVY Score
81,0.9045000000000004,high gravy,GRAVY Score
82,0.8785000000000003,high gravy,GRAVY Score
83,0.9770000000000003,high gravy,GRAVY Score
84,0.8995000000000002,high gravy,GRAVY Score
85,0.8710000000000002,high gravy,GRAVY Score
86,0.8565000000000004,high gravy,GRAVY Score
87,0.8520000000000003,high gravy,GRAVY Score
88,0.7640000000000002,high gravy,GRAVY Score
89,0.7349999999999995,high gravy,GRAVY Score
90,0.8410000000000005,high gravy,GRAVY Score
91,0.8950000000000002,high gravy,GRAVY Score
92,0.9150000000000005,high gravy,GRAVY Score
93,0.7129999999999996,high gravy,GRAVY Score
94,0.7189999999999999,high gravy,GRAVY Score
95,0.5944999999999995,high gravy,GRAVY Score
96,0.5074999999999995,high gravy,GRAVY Score
97,0.46299999999999975,high gravy,GRAVY Score
98,0.5179999999999998,high gravy,GRAVY Score
99,0.5039999999999999,high gravy,GRAVY Score
100,0.5044999999999998,high gravy,GRAVY Score
0,-0.5155000000000001,low gravy,GRAVY Score
1,-0.3804999999999999,low gravy,GRAVY Score
2,-0.26599999999999985,low gravy,GRAVY Score
3,-0.09449999999999995,low gravy,GRAVY Score
4,-0.012562814070351803,low gravy,GRAVY Score
5,0.2751269035532994,low gravy,GRAVY Score
6,0.32487309644670037,low gravy,GRAVY Score
7,0.42142857142857126,low gravy,GRAVY Score
8,0.5984693877551016,low gravy,GRAVY Score
9,0.5589743589743589,low gravy,GRAVY Score
10,0.671282051282051,low gravy,GRAVY Score
11,0.6943589743589746,low gravy,GRAVY Score
12,0.8661538461538467,low gravy,GRAVY Score
13,0.9902061855670107,low gravy,GRAVY Score
14,1.0896907216494855,low gravy,GRAVY Score
15,0.9740932642487053,low gravy,GRAVY Score
16,0.9632124352331618,low gravy,GRAVY Score
17,0.826424870466322,low gravy,GRAVY Score
18,0.6281249999999996,low gravy,GRAVY Score
19,0.6604166666666662,low gravy,GRAVY Score
20,0.5703124999999997,low gravy,GRAVY Score
21,0.6885416666666666,low gravy,GRAVY Score
22,0.669270833333333,low gravy,GRAVY Score
23,0.6515624999999997,low gravy,GRAVY Score
24,0.8687500000000007,low gravy,GRAVY Score
25,0.9427083333333345,low gravy,GRAVY Score
26,0.8598958333333342,low gravy,GRAVY Score
27,0.9047120418848176,low gravy,GRAVY Score
28,0.9769633507853414,low gravy,GRAVY Score
29,1.014736842105264,low gravy,GRAVY Score
30,1.1698412698412708,low gravy,GRAVY Score
31,1.1121693121693128,low gravy,GRAVY Score
32,1.2132275132275139,low gravy,GRAVY Score
33,1.334920634920636,low gravy,GRAVY Score
34,1.3121693121693137,low gravy,GRAVY Score
35,1.2216931216931228,low gravy,GRAVY Score
36,1.2370370370370385,low gravy,GRAVY Score
37,1.2269841269841282,low gravy,GRAVY Score
38,1.3686170212765976,low gravy,GRAVY Score
39,1.2224598930481299,low gravy,GRAVY Score
40,1.1473118279569907,low gravy,GRAVY Score
41,1.1263440860215066,low gravy,GRAVY Score
42,1.1516129032258073,low gravy,GRAVY Score
43,1.200537634408603,low gravy,GRAVY Score
44,1.2655913978494633,low gravy,GRAVY Score
45,1.167567567567568,low gravy,GRAVY Score
46,1.2200000000000006,low gravy,GRAVY Score
47,1.3962162162162173,low gravy,GRAVY Score
48,1.562702702702704,low gravy,GRAVY Score
49,1.6718918918918935,low gravy,GRAVY Score
50,1.6124324324324337,low gravy,GRAVY Score
51,1.6402173913043498,low gravy,GRAVY Score
52,1.6478260869565233,low gravy,GRAVY Score
53,1.572826086956523,low gravy,GRAVY Score
54,1.6373626373626387,low gravy,GRAVY Score
55,1.65824175824176,low gravy,GRAVY Score
56,1.5165745856353603,low gravy,GRAVY Score
57,1.502209944751383,low gravy,GRAVY Score
58,1.56850828729282,low gravy,GRAVY Score
59,1.4176795580110515,low gravy,GRAVY Score
