step,metric_value,label,metric_name
23,-0.45454545454545503,high control,Control
24,-0.34393939393939404,high control,Control
25,-0.373737373737374,high control,Control
26,-0.5454545454545456,high control,Control
27,-0.6404040404040409,high control,Control
28,-0.8191919191919192,high control,Control
29,-0.916161616161616,high control,Control
30,-0.8257575757575755,high control,Control
31,-0.9363636363636363,high control,Control
32,-1.1742424242424236,high control,Control
33,-1.1005076142131975,high control,Control
34,-1.0842639593908632,high control,Control
35,-1.012182741116751,high control,Control
36,-1.0928934010152278,high control,Control
37,-1.0411167512690351,high control,Control
38,-1.0690355329949233,high control,Control
39,-1.024365482233502,high control,Control
40,-1.21979695431472,high control,Control
41,-1.2766497461928927,high control,Control
42,-1.1289340101522833,high control,Control
43,-1.026395939086294,high control,Control
44,-1.1126903553299485,high control,Control
45,-1.079187817258883,high control,Control
46,-0.9873096446700508,high control,Control
47,-0.8593908629441629,high control,Control
48,-0.7482233502538076,high control,Control
49,-0.741116751269036,high control,Control
50,-0.775634517766498,high control,Control
51,-0.8162436548223356,high control,Control
52,-0.8172588832487313,high control,Control
53,-0.8898477157360408,high control,Control
54,-0.8898477157360405,high control,Control
55,-0.781725888324873,high control,Control
56,-0.8553299492385783,high control,Control
57,-0.9649746192893398,high control,Control
58,-1.0680203045685277,high control,Control
59,-1.0756345177664979,high control,Control
60,-1.0279187817258884,high control,Control
61,-1.0741116751269038,high control,Control
62,-1.1411167512690348,high control,Control
63,-1.0883248730964463,high control,Control
64,-1.1456852791878167,high control,Control
65,-1.136548223350253,high control,Control
66,-1.1329949238578676,high control,Control
67,-1.1263959390862943,high control,Control
68,-1.1055837563451774,high control,Control
69,-1.140609137055837,high control,Control
70,-1.1152284263959387,high control,Control
71,-1.263775510204081,high control,Control
72,-1.306122448979591,high control,Control
73,-1.1811224489795908,high control,Control
74,-1.2270408163265296,high control,Control
75,-1.260714285714285,high control,Control
76,-1.182653061224489,high control,Control
77,-1.1147959183673462,high control,Control
78,-0.9760204081632647,high control,Control
79,-0.9566326530612242,high control,Control
80,-0.8811224489795914,high control,Control
81,-0.7423469387755101,high control,Control
82,-0.6127551020408166,high control,Control
83,-0.5189743589743596,high control,Control
84,-0.5333333333333339,high control,Control
85,-0.5107692307692311,high control,Control
86,-0.46102564102564136,high control,Control
87,-0.5476923076923081,high control,Control
88,-0.5697435897435902,high control,Control
89,-0.7035897435897438,high control,Control
90,-0.6892307692307694,high control,Control
91,-0.6984615384615387,high control,Control
92,-0.693846153846154,high control,Control
93,-0.4184615384615388,high control,Control
94,-0.38871794871794907,high control,Control
95,-0.4794871794871796,high control,Control
96,-0.5964102564102566,high control,Control
97,-0.4579487179487182,high control,Control
98,-0.6251282051282055,high control,Control
99,-0.6138461538461543,high control,Control
100,-0.7082051282051282,high control,Control
0,-0.46150000000000063,low control,Control
1,-0.5300000000000006,low control,Control
2,-0.3510000000000007,low control,Control
3,-0.30603015075376955,low control,Control
4,-0.359798994974875,low control,Control
5,-0.33819095477386996,low control,Control
6,-0.3256281407035182,low control,Control
7,-0.27989949748743786,low control,Control
8,-0.2884422110552769,low control,Control
9,-0.20452261306532715,low control,Control
10,-0.05577889447236207,low control,Control
11,-0.1417085427135682,low control,Control
12,-0.17738693467336708,low control,Control
13,-0.1954773869346739,low control,Control
14,-0.18492462311557828,low control,Control
15,-0.07537688442211077,low control,Control
16,-0.15226130653266381,low control,Control
17,-0.27638190954773917,low control,Control
18,-0.22512562814070394,low control,Control
19,-0.08391959798994969,low control,Control
20,-0.15175879396984948,low control,Control
21,-0.15075376884422137,low control,Control
22,-0.09899497487437234,low control,Control
23,-0.11758793969849292,low control,Control
24,-0.15276381909547795,low control,Control
25,-0.25477386934673424,low control,Control
26,-0.2969849246231161,low control,Control
27,-0.5005025125628145,low control,Control
28,-0.6241206030150758,low control,Control
29,-0.6854271356783925,low control,Control
30,-0.7286432160804027,low control,Control
31,-0.7216080402010056,low control,Control
32,-0.5286432160804024,low control,Control
33,-0.4703517587939701,low control,Control
34,-0.576381909547739,low control,Control
35,-0.732663316582915,low control,Control
36,-0.7165829145728646,low control,Control
37,-0.9040201005025129,low control,Control
38,-1.0130653266331662,low control,Control
39,-1.0110552763819098,low control,Control
40,-0.8869346733668347,low control,Control
41,-0.9216080402010051,low control,Control
42,-0.9874371859296481,low control,Control
43,-1.000502512562814,low control,Control
44,-1.0301507537688437,low control,Control
45,-1.0311557788944716,low control,Control
46,-0.9718592964824122,low control,Control
47,-0.989447236180905,low control,Control
48,-0.9336683417085427,low control,Control
49,-0.8492462311557791,low control,Control
50,-0.8577889447236183,low control,Control
51,-0.8437185929648243,low control,Control
52,-0.8763819095477388,low control,Control
53,-1.0412060301507535,low control,Control
54,-1.0834170854271354,low control,Control
55,-0.8623115577889451,low control,Control
56,-0.8266331658291459,low control,Control
57,-0.764321608040201,low control,Control
58,-0.693969849246231,low control,Control
59,-0.8356783919597992,low control,Control
60,-0.8522613065326634,low control,Control
61,-0.7472361809045224,low control,Control
62,-0.8025125628140705,low control,Control
63,-0.6336683417085429,low control,Control
64,-0.5226130653266332,low control,Control
65,-0.41608040201005037,low control,Control
66,-0.4030150753768845,low control,Control
67,-0.4467336683417087,low control,Control
68,-0.4623115577889449,low control,Control
69,-0.6683417085427136,low control,Control
70,-0.6587939698492465,low control,Control
71,-0.8608040201005019,low control,Control
72,-0.889949748743718,low control,Control
73,-0.8190954773869338,low control,Control
74,-0.7592964824120597,low control,Control
75,-0.9291457286432152,low control,Control
76,-0.8261306532663311,low control,Control
77,-0.731658291457286,low control,Control
78,-0.8095477386934666,low control,Control
79,-0.7005025125628135,low control,Control
80,-0.6462311557788938,low control,Control
81,-0.6844221105527635,low control,Control
82,-0.6407035175879398,low control,Control
83,-0.462311557788945,low control,Control
84,-0.476381909547739,low control,Control
85,-0.4175879396984928,low control,Control
86,-0.4748743718592968,low control,Control
87,-0.42462311557788973,low control,Control
88,-0.3793969849246234,low control,Control
89,-0.44824120603015105,low control,Control
90,-0.6341708542713571,low control,Control
91,-0.6929648241206023,low control,Control
92,-0.8165829145728639,low control,Control
93,-0.9180904522613056,low control,Control
94,-0.8949748743718581,low control,Control
95,-0.9497487437185921,low control,Control
96,-0.9919597989949742,low control,Control
97,-0.9979899497487434,low control,Control
98,-1.1346733668341704,low control,Control
99,-1.2437185929648233,low control,Control
100,-1.2005025125628135,low control,Control
